Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Azerbaijan,AZE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.497,,,,,,,0.597,0.629,,0.578,,,
Azerbaijan,AZE,Gini index,SI.POV.GINI,,,36.5,25.3,26.8,26.6,26.6,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,GDP (current US$B),NY.GDP.MKTP.CD,7.684,8.076,8.318,8.881,8.87,9.055,9.836,10.167,10.618,10.526,9.982,10.096,10.07,10.72,10.396,10.974,11.672,11.745,12.237,12.616,13.016,9.958,11.369,13.136,14.338
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.144,4.148,2.626,2.705,-1.265,0.882,3.396,2.517,1.446,-2.324,-4.175,1.539,0.613,2.998,-2.863,1.847,0.997,-0.962,2.8,2.63,-1.357,-21.423,15.403,10.782,2.639
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,23991.701,24849.606,25234.144,26590.14,26204.88,26393.414,28280.871,28829.849,29687.865,29013.63,27120.691,27046.658,26644.927,28059.655,26956.567,28201.557,29722.407,29661.141,30666.884,31389.927,32173.958,24499.165,27871.372,32041.25,34749.638
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.514,2.629,1.19,1.359,-2.574,-0.47,1.994,1.104,0.027,-3.705,-5.545,0.12,-0.632,1.89,-3.767,0.936,0.08,-1.782,2.015,1.893,-2.004,-21.793,14.997,10.221,1.983
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.254,1.606,2.045,2.174,3.025,0.982,1.592,2.39,2.493,4.49,2.063,1.344,3.199,1.973,0.722,1.514,1.861,-0.346,1.518,2.266,2.491,0.039,2.905,5.605,3.053
"Bahamas, The",BHS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.45,,6.87,9.05,10.84,10.2,10.2,7.54,7.88,8.18,14.25,,14.52,14.02,16.18,13.8,12.0,12.7,9.8,10.0,9.336,,,,8.643
"Bahamas, The",BHS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,19.641,18.752,,,,,,22.777,22.991,25.456,30.908,33.692,35.306,36.449,45.109,47.021,48.299,50.785,53.529,57.414,57.828,82.256,87.39,82.16,
"Bahamas, The",BHS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,GDP (current US$B),NY.GDP.MKTP.CD,7.528,9.063,8.976,9.594,11.075,13.15,15.969,18.505,21.73,25.711,22.938,25.713,28.777,30.749,32.539,33.388,31.126,32.25,35.424,37.802,38.653,34.622,39.289,44.383,43.205
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.3,5.3,2.491,3.349,6.296,6.981,6.769,6.467,8.294,6.245,2.54,4.334,1.984,3.728,5.417,4.35,2.863,3.474,3.812,2.289,2.167,-4.645,2.59,4.892,2.481
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,10877.2,12738.774,12291.833,12819.996,14230.297,15777.964,17705.235,19057.799,20883.548,23155.821,19448.183,21186.814,23741.557,25102.726,25790.73,25464.76,22850.665,22877.935,24315.498,25415.847,25869.113,23433.187,26850.003,30146.925,29084.307
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.339,2.442,-0.15,0.853,2.208,-0.104,-1.336,-1.105,1.055,-0.435,-3.468,1.395,2.115,2.639,2.348,0.414,-0.989,-0.015,0.45,0.191,1.699,-3.566,3.586,4.253,1.566
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.288,-0.705,-1.208,-0.496,1.594,2.353,2.586,2.007,3.257,3.526,2.796,1.962,-0.4,2.757,3.3,2.648,1.849,2.787,1.387,2.088,1.006,-2.318,-0.606,3.626,0.075
Bahrain,BHR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,5.6,3.7,4.0,1.13,4.0,1.2,,,,,,,,,,,
Bahrain,BHR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.836,25.745,27.105,28.38,32.453,29.399,,20.254,7.545,7.293,15.629,30.307,35.936,37.012,43.938,45.333,63.486,74.146,81.423,88.24,95.599,115.517,,,
Bahrain,BHR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.605,,,,,,,0.668,0.664,,0.652,,,
Bahrain,BHR,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,GDP (current US$B),NY.GDP.MKTP.CD,51.271,53.37,53.991,54.724,60.159,65.109,69.476,71.796,79.612,91.637,102.475,115.276,128.607,133.311,149.999,172.887,195.147,265.225,293.732,321.363,351.232,373.979,416.272,460.132,437.415
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.67,5.293,5.077,3.833,4.74,5.24,6.536,6.672,7.059,6.014,5.045,5.572,6.464,6.521,6.014,6.061,6.553,7.113,6.59,7.319,7.882,3.448,6.939,7.1,5.775
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,404.486,413.1,410.049,407.963,440.714,469.116,493.043,503.375,552.337,630.148,698.503,776.836,856.179,876.522,973.829,1108.523,1236.435,1659.888,1815.472,1963.312,2122.038,2233.767,2457.964,2687.899,2529.08
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.685,3.306,3.1,1.922,2.926,3.506,4.931,5.388,5.939,5.077,4.125,4.373,5.175,5.205,4.679,4.748,5.291,5.803,5.266,6.08,6.688,2.271,5.717,5.955,4.694
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.107,2.208,2.007,3.333,5.669,7.588,7.047,6.765,9.107,8.902,5.423,8.127,11.395,6.218,7.53,6.992,6.194,5.514,5.702,5.544,5.592,5.691,5.546,7.697,9.884
Bangladesh,BGD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,3.27,,,4.32,,4.25,3.591,,,5.0,3.379,,,4.426,,,4.35,4.372,,,,,4.593,
Bangladesh,BGD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,31.462,31.864,31.204,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.479,0.459,,0.464,,,
Bangladesh,BGD,Gini index,SI.POV.GINI,,33.4,,,,,33.2,,,,,32.1,,,,,,32.4,,,,,,33.4,
Barbados,BRB,GDP (current US$B),NY.GDP.MKTP.CD,2.952,3.06,3.054,3.106,3.21,3.444,3.82,4.217,4.676,4.79,4.467,4.535,4.662,4.623,4.693,4.712,4.739,4.848,5.0,5.128,5.367,4.78,4.945,5.841,6.394
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.335,4.447,-2.365,0.787,2.175,1.412,3.955,6.071,2.079,0.633,-5.017,-2.218,-0.772,-0.249,-1.314,-0.058,2.424,2.553,0.515,-0.746,0.38,-12.54,-1.183,13.481,4.516
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,11173.949,11560.246,11510.04,11658.629,11998.176,12828.439,14173.751,15595.168,17225.534,17570.783,16314.669,16507.431,16924.067,16736.922,16952.134,16980.027,17040.418,17398.987,17910.783,18335.95,19156.04,17028.414,17586.33,20738.451,22672.615
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.134,4.255,-2.63,0.38,1.777,1.032,3.58,5.699,1.696,0.194,-5.418,-2.545,-1.052,-0.506,-1.552,-0.284,2.207,2.344,0.321,-0.924,0.204,-12.7,-1.361,13.306,4.383
Barbados,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.56,2.436,2.578,0.125,1.619,1.394,6.082,7.308,4.034,8.108,3.644,5.824,9.432,4.533,1.814,1.77,-1.113,1.282,4.66,3.674,4.1,,,,9.792
Barbados,BRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.61,9.35,9.85,10.32,11.0,,,,,,10.02,10.69,,,11.55,12.17,9.803,8.247,8.622,8.322,8.413,,,,
Barbados,BRB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,63.792,62.369,66.802,71.088,86.854,95.624,100.146,112.466,120.064,129.203,141.021,146.46,,,,,,,
Barbados,BRB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,GDP (current US$B),NY.GDP.MKTP.CD,12.138,12.737,12.355,14.595,17.825,23.142,30.21,36.962,45.276,60.752,50.873,57.232,61.762,65.686,75.528,78.813,56.455,47.724,54.725,60.031,64.41,61.372,69.674,73.775,71.857
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.4,5.8,4.725,5.045,7.043,11.45,9.4,10.0,8.6,10.2,0.2,7.798,5.379,1.687,1.003,1.726,-3.83,-2.526,2.532,3.15,1.446,-0.673,2.439,-4.658,3.886
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,1210.587,1276.28,1244.373,1479.381,1819.527,2378.337,3126.072,3848.224,4735.481,6376.176,5352.488,6034.679,6527.659,6953.216,7998.08,8341.29,5967.069,5039.776,5785.534,6360.053,6837.768,6542.865,7489.719,7994.648,7829.053
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.866,6.3,5.264,5.716,7.795,12.213,10.15,10.676,9.099,10.581,0.447,8.034,5.626,1.847,1.042,1.669,-3.957,-2.611,2.644,3.37,1.651,-0.251,3.291,-3.888,4.45
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,293.679,168.62,61.135,42.538,28.398,18.108,10.339,6.997,8.427,14.838,12.946,7.736,53.229,59.22,18.312,18.12,13.534,11.837,6.032,4.872,5.598,5.548,9.46,15.21,5.001
Belarus,BLR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.1,2.1,2.3,3.0,3.1,1.9,1.5,1.2,1.0,0.8,6.1,,0.6,0.5,0.5,0.5,1.0,5.844,5.648,4.763,4.165,4.049,3.9,3.574,3.461
Belarus,BLR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,15.103,15.014,11.441,12.337,,,6.57,6.644,8.909,10.657,18.557,18.905,39.417,24.429,23.837,24.549,37.598,38.924,39.88,37.096,33.244,38.589,,,
Belarus,BLR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,0.7,,,
Belarus,BLR,Gini index,SI.POV.GINI,31.7,31.2,30.6,30.3,28.8,26.5,27.6,28.3,29.6,27.8,27.7,28.6,27.2,26.5,26.6,27.2,25.6,25.3,25.4,25.2,25.3,24.4,,,
Belgium,BEL,GDP (current US$B),NY.GDP.MKTP.CD,258.246,236.792,236.746,258.384,318.083,369.215,385.715,408.26,470.922,517.328,483.254,481.421,523.33,496.153,521.791,535.39,462.336,476.063,502.765,543.299,535.866,526.022,600.904,583.614,632.217
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.543,3.717,1.1,1.707,1.038,3.571,2.322,2.552,3.677,0.447,-2.021,2.864,1.695,0.739,0.459,1.579,2.041,1.267,1.62,1.793,2.241,-5.304,6.928,3.015,1.365
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,25252.802,23098.887,23015.071,25006.191,30655.209,35429.408,36809.701,38705.107,44319.165,48303.398,44760.291,44184.946,47410.567,44670.561,46757.952,47764.072,41008.297,42012.623,44198.482,47544.981,46641.721,45587.968,51863.831,49942.091,53475.293
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.306,3.465,0.752,1.252,0.616,3.124,1.76,1.878,2.918,-0.343,-2.806,1.929,0.38,0.116,-0.013,1.129,1.452,0.755,1.229,1.331,1.69,-5.712,6.489,2.137,0.192
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.121,2.545,2.469,1.645,1.589,2.097,2.781,1.791,1.823,4.489,-0.053,2.189,3.532,2.84,1.113,0.34,0.561,1.974,2.126,2.053,1.437,0.741,2.44,9.598,4.049
Belgium,BEL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.649,6.586,6.178,6.91,7.68,7.363,8.44,8.246,7.459,6.976,7.908,8.293,7.14,7.542,8.425,8.523,8.482,7.83,7.09,5.941,5.364,5.545,6.248,5.57,5.528
Belgium,BEL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,115.121,109.647,108.918,108.346,102.2,98.099,96.755,89.376,83.478,91.301,95.943,93.206,95.571,104.028,101.564,112.304,108.582,110.182,103.865,101.383,103.367,119.269,108.01,94.039,
Belgium,BEL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.753,,,,,,,0.757,0.763,,0.76,,,
Belgium,BEL,Gini index,SI.POV.GINI,,33.1,,,28.1,30.5,29.3,28.1,29.2,28.4,28.6,28.4,28.1,27.5,27.7,28.1,27.7,27.6,27.4,27.2,27.2,26.0,26.6,,
Belize,BLZ,GDP (current US$B),NY.GDP.MKTP.CD,0.997,1.135,1.168,1.24,1.303,1.394,1.468,1.584,1.699,1.732,1.681,1.739,1.819,1.9,2.022,2.125,2.195,2.241,2.267,2.293,2.387,2.048,2.425,2.831,3.282
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.423,12.241,4.994,5.399,9.665,4.781,2.219,4.511,3.297,-1.539,-0.451,1.24,-0.298,3.662,4.438,4.005,3.225,-0.011,-1.813,1.056,4.236,-13.732,17.862,8.734,4.542
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4283.477,4720.168,4708.295,4844.229,4937.09,5123.596,5236.365,5486.831,5717.93,5665.966,5352.096,5399.062,5519.339,5635.522,5865.471,6031.548,6098.6,6099.957,6049.392,6001.024,6134.215,5185.158,6060.968,6984.217,7987.586
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.744,8.658,1.738,2.152,6.337,1.65,-0.788,1.488,0.362,-4.276,-3.144,-1.254,-2.547,1.349,2.126,1.748,1.064,-2.037,-3.747,-0.895,2.353,-15.004,16.357,7.328,3.129
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.621,3.067,3.651,4.24,2.318,6.394,-1.104,-7.114,2.318,6.394,-1.104,0.918,1.602,1.301,0.51,1.201,-0.862,0.663,1.148,0.27,0.187,0.121,3.236,6.277,4.39
Belize,BLZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.84,,9.07,10.04,,,10.91,9.39,8.51,8.18,,,,,8.349,8.244,7.578,7.0,6.596,,9.053,,,,
Belize,BLZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,50.588,66.866,78.899,69.976,67.366,64.361,62.267,65.203,64.404,62.849,61.704,61.541,61.408,,,,,,,,,
Belize,BLZ,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Gini index,SI.POV.GINI,53.2,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN,GDP (current US$B),NY.GDP.MKTP.CD,3.677,3.52,3.666,4.194,5.349,6.19,6.568,7.034,8.169,9.788,9.739,9.535,10.693,11.141,12.518,13.285,11.388,11.821,12.702,14.262,14.391,15.687,17.688,17.425,19.673
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.341,5.858,5.333,4.643,3.444,4.43,1.713,3.944,5.986,4.897,2.319,2.114,2.964,4.811,7.191,6.358,1.778,3.34,5.672,6.697,6.866,3.849,7.155,6.253,6.353
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,541.702,502.998,508.347,564.379,698.409,784.119,805.905,837.132,944.643,1098.947,1061.718,1009.489,1099.414,1112.57,1214.296,1251.505,1041.653,1049.82,1095.274,1194.438,1170.886,1240.733,1360.911,1304.995,1434.663
Benin,BEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.17,2.69,2.207,1.549,0.372,1.317,-1.468,0.811,2.982,1.85,-0.648,-0.839,-0.007,1.8,4.128,3.291,-1.182,0.336,2.604,3.624,3.825,0.952,4.239,3.421,3.561
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.327,4.165,3.984,2.489,1.487,0.874,5.365,3.782,1.298,7.947,0.896,2.208,2.704,6.745,0.429,-0.549,0.219,-0.793,0.043,0.919,0.733,3.023,1.734,1.351,2.731
Benin,BEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,0.69,,,,,,,,1.04,2.647,,,,,,,,1.214,,,1.685,
Benin,BEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.366,,,,,,,0.406,0.397,,0.4,,,
Benin,BEN,Gini index,SI.POV.GINI,,,,,38.6,,,,,,,,43.4,,,,47.6,,,37.9,,,34.4,,
Bermuda,BMU,GDP (current US$B),NY.GDP.MKTP.CD,3.324,3.48,3.68,3.937,4.187,4.485,4.868,6.144,6.767,6.98,6.656,6.635,6.313,6.378,6.466,6.414,6.655,6.9,7.142,7.226,7.423,6.887,7.287,7.828,
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.383,9.317,7.222,-1.478,3.411,2.321,1.674,5.544,3.345,-1.866,-5.627,-2.503,-3.743,-5.305,-0.28,-3.701,0.776,-0.657,3.611,-0.433,0.306,-6.843,5.419,6.431,
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,54245.46,56284.169,58883.959,62583.1,66111.725,70359.319,75882.034,95221.859,104287.387,106935.486,101407.764,101875.284,97774.162,98431.865,99471.639,98467.684,102005.626,106885.878,111820.581,113050.737,116153.166,107791.886,114274.622,123091.124,
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.806,8.348,6.071,-2.117,2.736,1.655,1.018,4.94,2.764,-2.445,-6.149,-1.736,-2.908,-5.647,-0.591,-3.904,0.623,0.394,4.716,-0.503,0.317,-6.817,5.632,6.714,
Bermuda,BMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,2.71,,,,,,,,,4.48,6.49,,8.44,6.66,8.94,,,,,,,,,
Bermuda,BMU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,GDP (current US$B),NY.GDP.MKTP.CD,0.399,0.461,0.496,0.559,0.652,0.735,0.86,0.943,1.256,1.318,1.331,1.673,1.938,1.94,1.913,2.057,2.155,2.323,2.591,2.583,2.736,2.458,2.769,2.898,
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.984,3.355,7.328,10.444,7.787,5.157,6.935,5.641,16.105,4.529,7.667,11.932,8.308,5.095,1.658,5.718,6.568,8.401,3.508,3.502,5.755,-10.218,4.421,5.214,
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,699.331,784.618,822.418,903.557,1027.273,1131.321,1297.092,1400.469,1842.345,1910.174,1908.25,2371.972,2717.45,2689.793,2624.765,2793.931,2899.228,3097.961,3427.174,3389.777,3564.599,3181.34,3561.225,3704.018,
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.365,0.501,4.477,7.622,5.141,2.672,4.786,4.082,14.682,3.298,6.442,10.688,7.121,3.957,0.578,4.646,5.577,7.463,2.637,2.69,5.016,-10.805,3.753,4.546,
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.777,4.012,3.415,2.455,2.572,4.106,5.313,5.0,5.156,8.327,4.361,7.036,8.849,10.92,8.776,8.271,4.548,3.22,4.955,2.724,2.726,5.629,7.347,5.639,4.229
Bhutan,BTN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.4,,1.9,,1.8,2.49,3.1,3.13,3.7,,3.96,3.32,3.23,2.05,2.87,2.63,2.45,,,3.35,2.72,5.03,4.804,5.947,3.126
Bhutan,BTN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,36.093,37.292,67.168,54.122,65.629,71.899,75.696,71.298,59.811,57.697,53.937,51.997,58.716,68.178,90.369,86.311,82.288,93.673,95.779,95.848,90.357,111.008,,,
Bhutan,BTN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,0.475,,,
Bhutan,BTN,Gini index,SI.POV.GINI,,,,,40.9,,,,38.1,,,,,38.8,,,,,37.4,,,,,28.5,
Bolivia,BOL,GDP (current US$B),NY.GDP.MKTP.CD,8.285,8.398,8.142,7.905,8.082,8.773,9.549,11.452,13.12,16.674,17.34,19.65,23.963,27.084,30.659,32.996,33.0,33.941,37.509,40.288,40.895,36.63,40.406,44.008,45.85
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.427,2.508,1.684,2.486,2.711,4.173,4.421,4.797,4.564,6.148,3.357,4.127,5.204,5.122,6.796,5.461,4.857,4.264,4.195,4.224,2.217,-8.738,6.111,3.606,2.443
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,981.753,977.329,930.876,888.199,892.355,951.952,1018.314,1200.068,1351.035,1687.578,1725.146,1922.059,2304.982,2562.467,2853.797,3022.463,2975.649,3013.503,3280.008,3471.007,3472.381,3068.813,3345.023,3600.122,3700.978
Bolivia,BOL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.383,0.675,-0.1,0.707,0.933,2.377,2.627,2.982,2.75,4.328,1.601,2.375,3.454,3.397,5.07,3.783,3.221,2.663,2.623,2.685,0.738,-9.952,4.852,2.38,1.084
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.16,4.608,1.59,0.928,3.337,4.437,5.393,4.282,8.706,14.007,3.346,2.503,9.884,4.516,5.736,5.767,4.06,3.623,2.823,2.272,1.84,0.941,0.737,1.746,2.577
Bolivia,BOL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.93,4.47,5.24,5.48,,4.17,5.45,5.08,5.18,2.603,2.973,,2.255,2.066,2.437,2.021,3.111,3.498,3.655,3.519,3.682,7.903,5.089,3.552,3.024
Bolivia,BOL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,56.258,60.109,68.34,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Gini index,SI.POV.GINI,58.0,61.6,57.4,59.3,,55.0,58.5,56.7,54.5,50.8,49.2,,46.1,46.6,47.6,47.8,46.7,45.2,44.6,42.6,41.6,43.6,40.9,,
Bosnia and Herzegovina,BIH,GDP (current US$B),NY.GDP.MKTP.CD,4.686,5.568,5.801,6.728,8.499,10.157,11.223,12.865,15.779,19.113,17.614,17.176,18.644,17.227,18.179,18.559,16.404,17.117,18.326,20.484,20.483,20.226,23.673,24.535,27.055
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.522,5.414,2.423,5.027,3.867,6.325,3.897,5.414,5.857,5.444,-3.004,0.866,0.96,-0.822,2.35,1.154,4.315,3.242,3.244,3.827,2.887,-3.015,7.39,4.227,1.676
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,1128.399,1332.21,1382.767,1602.564,2031.402,2451.577,2741.08,3170.175,3936.932,4846.791,4542.312,4506.932,4980.905,4688.346,5025.242,5196.97,4654.609,4917.264,5327.392,6024.493,6094.725,6095.104,7237.274,7587.588,8426.091
Bosnia and Herzegovina,BIH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.521,4.75,2.043,4.94,4.231,7.375,5.13,6.355,7.183,7.168,-1.363,2.63,2.792,1.034,3.957,2.471,5.698,4.528,4.473,5.046,4.094,-1.779,8.948,5.433,2.394
Bosnia and Herzegovina,BIH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,6.126,1.501,7.427,-0.381,1.996,3.671,2.053,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,16.1,,,,,31.11,28.984,23.405,24.068,27.312,27.582,28.01,27.49,27.517,27.695,25.408,20.527,18.4,15.692,15.868,14.897,12.657,10.668
Bosnia and Herzegovina,BIH,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,44.52,49.128,45.942,49.972,,47.946,44.971,40.831,40.266,44.733,45.381,39.927,
Bosnia and Herzegovina,BIH,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.618,0.619,,0.58,,,
Bosnia and Herzegovina,BIH,Gini index,SI.POV.GINI,,,30.0,,,34.0,,,33.1,,,,33.0,,,,,,,,,,,,
Botswana,BWA,GDP (current US$B),NY.GDP.MKTP.CD,5.484,5.788,5.49,5.439,7.512,8.957,9.919,9.919,10.567,10.731,10.118,12.637,15.111,13.907,14.272,15.47,13.531,15.083,16.105,17.032,16.726,14.96,18.751,20.322,19.396
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.667,1.988,0.251,6.07,4.626,2.706,4.557,8.364,5.793,3.252,-14.144,10.122,6.839,-0.171,11.103,5.695,-4.851,7.204,4.114,4.188,3.032,-8.729,11.921,5.486,2.731
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,3242.137,3351.697,3115.679,3029.788,4111.738,4818.213,5240.316,5142.914,5372.341,5345.849,4938.25,6041.732,7080.779,6392.987,6436.603,6844.033,5869.738,6411.552,6705.341,6947.818,6691.161,5875.07,7244.159,7726.111,7249.799
